id,name,brand,category,os,price,rating,cpu,gpu,screenRate,ram,storage,diskType,resolution,screenSize,weight,batteryLife,image
"B13VHPA","Laptop HP OmniBook Ultra Flip 14 fh0040TU Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (B13VHPA)","HP","AI","Windows 11","53090000","0.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc Graphics","120","32","1000GB","SSD","2.8K","14.0","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335832/hp-omnibook-uf-14-fh0040tu-ultra-7-b13vhpa-thumb-638828179237604910-600x600.jpg"
"RK113WS","Laptop Asus Zenbook S16 UM5606KA R7 AI 350/24GB/1TB/120Hz/OfficeHS24+365/Win11 (RK113WS)","ASUS","AI","Windows 11","40990000","0.0","AMD Ryzen AI 7 350 2GHz","Radeon","120","24","1000GB","SSD","2.8K","16.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/336032/asus-zenbook-s16-um5606ka-r7-ai-350-rk113ws-thumb-638828165440012348-600x600.jpg"
"83CV008EVN","Laptop Lenovo Yoga Slim 7 OLED 14IMH9 Ultra 5 125H/16GB/1TB/OfficeHS24+365/Win11 (83CV008EVN)","LENOVO","AI","Windows 11","24990000","0.0","Ultra 5 125H 1.2GHz","Intel Arc Graphics","60","16","1000GB","SSD","WUXGA","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337234/lenovo-yoga-slim-7-oled-14imh9-ultra-5-83cv008evn-140525-115238-704-600x600.jpg"
"83CX001AVN","Laptop Lenovo Yoga Slim 9 OLED 14ILL10 Ultra 7 258V/32GB/1TB/120Hz/OfficeHS24+365/Win11 (83CX001AVN)","LENOVO","AI","Windows 11","56990000","0.0","Intel Core Ultra 7 Lunar Lake 258V 2.2GHz","Intel Arc 140V","120","32","1000GB","SSD","4K/UHD+","14.0","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337236/lenovo-yoga-slim-9-oled-14ill10-ultra-7-83cx001avn-thumb-638828196653232496-600x600.jpg"
"83HX001JVN","Laptop Lenovo Ideapad Slim 5 OLED 14AKP10 R7 AI 350/32GB/1TB/Win11 (83HX001JVN)","LENOVO","AI","Windows 11","26490000","0.0","AMD Ryzen AI 7 350 2GHz","AMD Radeon 860M","60","32","1000GB","SSD","WUXGA","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337239/lenovo-ideapad-slim-5-oled-14akp10-r7-ai-350-83hx001jvn-290425-112635-381-600x600.jpg"
"MACBOOK-1747751071672","Laptop MacBook Air 13 inch M4 16GB/256GB","MACBOOK","Văn phòng","macOS","26990000","4.9","Apple M4 120 GB/s memory bandwidth","8 nhân GPU","60","16","256GB","SSD","Liquid Retina","13.6","1.2","3.0","https://cdn.tgdd.vn/Products/Images/44/335362/macbook-air-13-inch-m4-xanh-da-troi-600x600.jpg"
"MACBOOK-1747751084170","Laptop MacBook Air 13 inch M1 8GB/256GB","MACBOOK","Văn phòng","macOS","17490000","4.9","Apple M1","7 nhân GPU","60","8","256GB","SSD","Retina","13.3","1.3","3.0","https://cdn.tgdd.vn/Products/Images/44/231244/231244-600x600.jpg"
"MACBOOK-1747751084312","Laptop MacBook Air 13 inch M2 16GB/256GB","MACBOOK","Văn phòng","macOS","21190000","5.0","Apple M2 100GB/s","8 nhân GPU","60","16","256GB","SSD","Liquid Retina","13.6","1.2","3.0","https://cdn.tgdd.vn/Products/Images/44/289472/apple-macbook-air-m2-2022-xanh-den-1-2-600x600.jpg"
"MACBOOK-1747751084462","Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU","MACBOOK","Văn phòng","macOS","23090000","5.0","Apple M2 100GB/s","10 nhân GPU","60","16","256GB","SSD","Liquid Retina","13.6","1.2","3.0","https://cdn.tgdd.vn/Products/Images/44/325306/apple-macbook-air-m2-2022-bac-600x600.jpg"
"MACBOOK-1747751096993","Laptop MacBook Pro 14 inch M4 16GB/512GB","MACBOOK","Văn phòng","macOS","39590000","5.0","Apple M4 120 GB/s memory bandwidth","10 nhân GPU","120","16","512GB","SSD","Liquid Retina XDR display","14.2","1.5","3.0","https://cdn.tgdd.vn/Products/Images/44/331564/macbook-pro-14-inch-m4-thumb-bac-600x600.jpg"
"MACBOOK-1747751097132","Laptop MacBook Air 13 inch M4 24GB/256GB","MACBOOK","Văn phòng","macOS","31990000","5.0","Apple M4 120 GB/s memory bandwidth","10 nhân GPU","60","24","256GB","SSD","Liquid Retina","13.6","1.2","3.0","https://cdn.tgdd.vn/Products/Images/44/335366/macbook-air-13-inch-m4-vang-600x600.jpg"
"MACBOOK-1747751097282","Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB","MACBOOK","Văn phòng","macOS","49390000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","16 nhân GPU","120","24","512GB","SSD","Liquid Retina XDR display","14.2","1.6","3.0","https://cdn.tgdd.vn/Products/Images/44/331568/macbook-pro-14-inch-m4-pro-den-600x600.jpg"
"MACBOOK-1747751097441","Laptop MacBook Air 15 inch M4 16GB/256GB","MACBOOK","Văn phòng","macOS","31990000","5.0","Apple M4 120 GB/s memory bandwidth","10 nhân GPU","60","16","256GB","SSD","Liquid Retina","15.3","1.5","3.0","https://cdn.tgdd.vn/Products/Images/44/335372/macbook-air-15-inch-m4-xanh-den-600x600.jpg"
"MACBOOK-1747751097606","Laptop MacBook Pro 14 inch M4 Pro 24GB/1TB","MACBOOK","Văn phòng","macOS","54990000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","16 nhân GPU","120","24","1000GB","SSD","Liquid Retina XDR display","14.2","1.6","3.0","https://cdn.tgdd.vn/Products/Images/44/331569/macbook-pro-14-inch-m4-pro-bac-600x600.jpg"
"MACBOOK-1747751097763","Laptop MacBook Pro 14 inch M4 Pro 48GB/1TB","MACBOOK","Văn phòng","macOS","64990000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","16 nhân GPU","120","48","1000GB","SSD","Liquid Retina XDR display","14.2","1.6","3.0","https://cdn.tgdd.vn/Products/Images/44/331571/macbook-pro-14-inch-m4-pro-den-600x600.jpg"
"MACBOOK-1747751097905","Laptop MacBook Pro 14 inch M4 16GB/1TB","MACBOOK","Văn phòng","macOS","44990000","5.0","Apple M4 120 GB/s memory bandwidth","10 nhân GPU","120","16","1000GB","SSD","Liquid Retina XDR display","14.2","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331566/macbook-pro-14-inch-m4-16gb-1tb-311024-115126-166-600x600.jpg"
"MACBOOK-1747751098073","Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB","MACBOOK","Văn phòng","macOS","74490000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","20 nhân GPU","120","48","512GB","SSD","Liquid Retina XDR display","16.2","2.1","3.0","https://cdn.tgdd.vn/Products/Images/44/331577/macbook-pro-16-inch-m4-pro-den-600x600.jpg"
"MACBOOK-1747751098244","Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB","MACBOOK","Văn phòng","macOS","52390000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","16 nhân GPU","120","24","512GB","SSD","Liquid Retina XDR display","14.2","1.6","3.0","https://cdn.tgdd.vn/Products/Images/44/332450/macbook-pro-14-inch-m4-pro-den-600x600.jpg"
"MACBOOK-1747751098410","Laptop MacBook Pro 14 inch M4 Pro 48GB/512GB","MACBOOK","Văn phòng","macOS","59990000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","16 nhân GPU","120","48","512GB","SSD","Liquid Retina XDR display","14.2","1.6","3.0","https://cdn.tgdd.vn/Products/Images/44/331570/macbook-pro-14-inch-m4-pro-den-600x600.jpg"
"MACBOOK-1747751098571","Laptop MacBook Pro 14 inch Nano M4 16GB/512GB","MACBOOK","Văn phòng","macOS","42590000","5.0","Apple M4 120 GB/s memory bandwidth","10 nhân GPU","120","16","512GB","SSD","Liquid Retina XDR display","14.2","1.5","3.0","https://cdn.tgdd.vn/Products/Images/44/332448/macbook-pro-14-inch-m4-thumb-den-600x600.jpg"
"MACBOOK-1747751098721","Laptop MacBook Pro 16 inch M4 Max 36GB/1TB","MACBOOK","Văn phòng","macOS","87990000","5.0","Apple M4 Max 410 GB/s memory bandwidth","32 nhân GPU","120","36","1000GB","SSD","Liquid Retina XDR display","16.2","2.2","3.0","https://cdn.tgdd.vn/Products/Images/44/331579/macbook-pro-16-inch-m4-max-den-600x600.jpg"
"MACBOOK-1747751098871","Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB","MACBOOK","Văn phòng","macOS","69490000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","20 nhân GPU","120","24","1000GB","SSD","Liquid Retina XDR display","16.2","2.1","3.0","https://cdn.tgdd.vn/Products/Images/44/331575/macbook-pro-16-inch-m4-pro-bac-600x600.jpg"
"MACBOOK-1747751099062","Laptop MacBook Air 13 inch M2 24GB/512GB","MACBOOK","Văn phòng","macOS","30790000","5.0","Apple M2 100GB/s","8 nhân GPU","60","24","512GB","SSD","Liquid Retina","13.6","1.2","3.0","https://cdn.tgdd.vn/Products/Images/44/331986/apple-macbook-air-m2-2022-bac-600x600.jpg"
"MACBOOK-1747751099201","Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB","MACBOOK","Văn phòng","macOS","82090000","5.0","Apple M4 Max 410 GB/s memory bandwidth","32 nhân GPU","120","36","1000GB","SSD","Liquid Retina XDR display","14.2","1.6","3.0","https://cdn.tgdd.vn/Products/Images/44/332451/macbook-pro-14-nano-m4-max-den-600x600.jpg"
"MACBOOK-1747751099340","Laptop MacBook Air 15 inch M3 16GB/256GB/10GPU","MACBOOK","Văn phòng","macOS","27990000","5.0","Apple M3 100GB/s","10 nhân GPU","60","16","256GB","SSD","Liquid Retina","15.3","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322636/macbook-air-15-inch-m3-2024-16gb-256gb-170225-105113-802-600x600.jpg"
"MACBOOK-1747751099480","Laptop Apple MacBook Pro 16 inch Nano M4 Pro 24GB/512GB","MACBOOK","Văn phòng","macOS","68490000","5.0","Apple M4 Pro 273 GB/s memory bandwidth","20 nhân GPU","120","24","512GB","SSD","Liquid Retina XDR display","16.2","2.1","3.0","https://cdn.tgdd.vn/Products/Images/44/332452/macbook-pro-16-inch-m4-pro-den-600x600.jpg"
"A6VV8PA","Laptop HP 15 fc0085AU R5 7430U/16GB/512GB/Win11 (A6VV8PA)","HP","Văn phòng","Windows 11","13690000","4.9","Ryzen 5 7430U 2.30 GHz","Radeon","60","16","512GB","SSD","Full HD","15.6","1.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327098/hp-15-fc0085au-r5-a6vv8pa-170225-110652-878-600x600.jpg"
"9Q969PA","Laptop HP 15 fd0234TU i5 1334U/16GB/512GB/Win11 (9Q969PA)","HP","Văn phòng","Windows 11","15890000","4.9","i5 1334U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323920/hp-15-fd0234tu-i5-9q969pa-170225-105831-192-600x600.jpg"
"A2NL4PA","Laptop HP 15 fd0303TU i3 1315U/8GB/512GB/Win11 (A2NL4PA)","HP","Văn phòng","Windows 11","11490000","5.0","i3 1315U","Intel UHD","60","8","512GB","SSD","Full HD","15.6","1.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326050/hp-15-fd0303tu-i3-a2nl4pa-170225-110423-551-600x600.jpg"
"A20TDPT","Laptop HP 245 G10 R5 7530U/8GB/512GB/Win11 (A20TDPT)","HP","Văn phòng","Windows 11","12690000","4.9","Ryzen 5 7530U 2GHz","Radeon","60","8","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326049/hp-245-g10-r5-a20tdpt-170225-110347-587-600x600.jpg"
"8C5L4PA","Laptop HP Pavilion 15 eg3093TU i5 1335U/16GB/512GB/Win11 (8C5L4PA)","HP","Văn phòng","Windows 11","18190000","4.9","i5 1335U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311176/hp-pavilion-15-eg3093tu-i5-8c5l4pa-170225-103330-013-600x600.jpg"
"A19C5PA","Laptop HP 15 fd0015TU i7 1355U/16GB/512GB/Win11 (A19C5PA)","HP","Văn phòng","Windows 11","20190000","4.9","i7 1355U 1.7GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325691/hp-15-fd0015tu-i7-a19c5pa-170225-110311-023-600x600.jpg"
"AG2J5AT","Laptop HP 240 G9 i3 1215U/8GB/512GB/Win11 (AG2J5AT)","HP","Văn phòng","Windows 11","11190000","5.0","i3 1215U 1.2GHz","Intel UHD","60","8","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328906/hp-240-g9-i3-ag2j5at-170225-112837-008-600x600.jpg"
"AG2J7AT","Laptop HP 240 G9 i5 1235U/16GB/512GB/Win11 (AG2J7AT)","HP","Văn phòng","Windows 11","15890000","5.0","i5 1235U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328814/hp-240-g9-i5-ag2j7at-170225-112744-210-600x600.jpg"
"9H2E4PT","Laptop HP 240 G10 i5 1335U/16GB/512GB/Win11 (9H2E4PT)","HP","Văn phòng","Windows 11","17590000","4.9","i5 1335U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323325/hp-240-g10-i5-9h2e4pt-170225-105517-942-600x600.jpg"
"9Z2V6PA","Laptop HP Pavilion X360 14 ek2024TU Core 5 120U/16GB/512GB/Win11 (9Z2V6PA)","HP","Văn phòng","Windows 11","23990000","5.0","Core 5 120U 1.4GHz","Intel Graphics","60","16","512GB","SSD","Full HD","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326830/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa-170225-110535-640-600x600.jpg"
"8C5L2PA","Laptop HP Pavilion 15 eg3091TU i7 1355U/16GB/512GB/Win11 (8C5L2PA)","HP","Văn phòng","Windows 11","23690000","4.9","i7 1355U 1.7GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311177/hp-pavilion-15-eg3091tu-i7-8c5l2pa-170225-103417-620-600x600.jpg"
"9Z2V9PA","Laptop HP Pavilion X360 14 ek2027TU Core 7 150U/16GB/512GB/Win11 (9Z2V9PA)","HP","Văn phòng","Windows 11","27190000","5.0","Core 7 150U","Intel Graphics","60","16","512GB","SSD","Full HD","14.0","1.5","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/326831/hp-pavilion-x360-14-ek2027tu-core-7-9z2v9pa-170225-110614-679-600x600.jpg"
"7C0R0PA","Laptop HP Pavilion 15 eg2088TU i7 1260P/16GB/512GB/Win11 (7C0R0PA)","HP","Văn phòng","Windows 11","21690000","4.9","i7 1260P 2.1GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/302209/hp-pavilion-15-eg2088tu-i7-7c0r0pa-170225-102227-835-600x600.jpg"
"7C0Q4PA","Laptop HP Pavilion 15 eg2081TU i5 1240P/16GB/512GB/Win11 (7C0Q4PA)","HP","Văn phòng","Windows 11","18190000","4.9","i5 1240P 1.7GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/309565/hp-pavilion-15-eg2081tu-i5-7c0q4pa-170225-102926-862-600x600.jpg"
"7C0Q5PA","Laptop HP Pavilion 15 eg2082TU i5 1240P/8GB/512GB/Win11 (7C0Q5PA)","HP","Văn phòng","Windows 11","16990000","4.9","i5 1240P 1.7GHz","Intel Iris Xe","60","8","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/302533/hp-pavilion-15-eg2082tu-i5-7c0q5pa-140225-095649-458-600x600.jpg"
"9J0B4PT","Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Win11 (9J0B4PT)","HP","Văn phòng","Windows 11","21190000","5.0","i5 1335U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","13.3","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323335/hp-elitebook-630-g10-i5-19j0b4pt-170225-105604-008-600x600.jpg"
"B8PF9AT","Laptop HP 245 G10 R5 7530U/8GB/512GB/Win11 (B8PF9AT)","HP","Văn phòng","Windows 11","12690000","0.0","Ryzen 5 7530U 2GHz","Radeon","60","8","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/337420/hp-245-g10-r5-b8pf9at-638828180409840419-600x600.jpg"
"6L1X8PA","Laptop HP 240 G9 i3 1215U/8GB/512GB/Win11 (6L1X8PA)","HP","Văn phòng","Windows 11","11190000","5.0","i3 1215U 1.2GHz","Intel UHD","60","8","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328304/hp-240-g9-i3-6l1x8pa-170225-112654-597-600x600.jpg"
"8C5L5PA","Laptop HP Pavilion 15 eg3094TU i5 1335U/8GB/512GB/Win11 (8C5L5PA)","HP","Văn phòng","Windows 11","16790000","5.0","i5 1335U 1.3GHz","Intel Iris Xe","60","8","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311145/hp-pavilion-15-eg3094tu-i5-8c5l5pa-170225-103254-484-600x600.jpg"
"9T2G2PT","Laptop HP 240 G9 i5 1235U/16GB/512GB/Win11 (9T2G2PT)","HP","Văn phòng","Windows 11","15890000","5.0","i5 1235U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327405/hp-240-g9-i5-9t2g2pt-170225-110749-152-600x600.jpg"
"9H1N9PT","Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (9H1N9PT)","HP","Văn phòng","Windows 11","25190000","4.9","i7 1355U 1.7GHz","Intel UHD","60","16","512GB","SSD","Full HD","13.3","1.3","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327409/hp-elitebook-630-g10-i7-9h1n9pt-170225-111002-894-600x600.jpg"
"873D1PA","Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (873D1PA)","HP","Văn phòng","Windows 11","19990000","5.0","i5 1335U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","15.6","1.8","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315906/hp-probook-450-g10-i5-873d1pa-170225-103900-299-600x600.jpg"
"873F2PA","Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (873F2PA)","HP","Văn phòng","Windows 11","24190000","5.0","i7 1355U 1.7GHz","Intel UHD","60","16","512GB","SSD","Full HD","13.3","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315909/hp-elitebook-630-g10-i7-873f2pa-170225-104028-033-600x600.jpg"
"8C5L6PA","Laptop HP Pavilion 15 eg3095TU i5 1335U/8GB/512GB/Win11 (8C5L6PA)","HP","Văn phòng","Windows 11","16790000","5.0","i5 1335U 1.3GHz","Intel Iris Xe","60","8","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315911/hp-pavilion-15-eg3095tu-i5-8c5l6pa-170225-104113-420-600x600.jpg"
"9H8H1PT","Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (9H8H1PT)","HP","Văn phòng","Windows 11","24490000","5.0","i7 1355U 1.7GHz","Intel UHD","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327408/hp-probook-450-g10-i7-9h8h1pt-170225-110923-833-600x600.jpg"
"9H1N5PT","Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (9H1N5PT)","HP","Văn phòng","Windows 11","20490000","5.0","i5 1335U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327406/hp-probook-450-g10-i5-9h1n5pt-170225-110838-638-600x600.jpg"
"9J0B5PT","Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Win11 (9J0B5PT)","HP","Văn phòng","Windows 11","23290000","5.0","i5 1335U 1.3GHz","Intel UHD","60","16","512GB","SSD","Full HD","13.3","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323337/hp-elitebook-630-g10-i5-9j0b5pt-170225-105640-245-600x600.jpg"
"9J0B7PT","Laptop HP Elitebook 630 G10 i7 1355U/16GB/512GB/Win11 (9J0B7PT)","HP","Văn phòng","Windows 11","25990000","5.0","i7 1355U 1.7GHz","Intel UHD","60","16","512GB","SSD","Full HD","13.3","1.2","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323338/hp-elitebook-630-g10-i7-9j0b7pt-thumb-638828178954776296-600x600.jpg"
"NJ776W","Laptop Asus Vivobook Go 15 E1504FA R5 7520U/16GB/512GB/Win11 (NJ776W)","ASUS","Văn phòng","Windows 11","12690000","4.9","Ryzen 5 7520U 2.8GHz","Radeon","60","16","512GB","SSD","Full HD","15.6","1.6","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311178/asus-vivobook-go-15-e1504fa-r5-nj776w-140225-100949-251-600x600.jpg"
"MA415W","Laptop Asus Vivobook 15 OLED A1505ZA i5 12500H/16GB/512GB/120Hz/Win11 (MA415W)","ASUS","Văn phòng","Windows 11","16690000","4.9","i5 12500H 2.5GHz","Intel Iris Xe","120","16","512GB","SSD","2.8K","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325477/asus-asus-vivobook-15-oled-a1505za-i5-ma415w-170225-110146-231-600x600.jpg"
"MB360W","Laptop Asus Vivobook 16 X1605VA i5 1335U/16GB/512GB/Win11 (MB360W)","ASUS","Văn phòng","Windows 11","14690000","4.9","i5 1335U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","WUXGA","16.0","1.9","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/309375/asus-vivobook-16-x1605va-i5-mb360w-250225-022408-338-600x600.jpg"
"NJ1634W","Laptop Asus Vivobook 15 X1504VA i3 1315U/8GB/512GB/Win11 (NJ1634W)","ASUS","Văn phòng","Windows 11","10690000","5.0","i3 1315U 1.2GHz","Intel UHD","60","8","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334792/asus-vivobook-15-x1504va-i3-nj1634w-thumb-638760891054481940-600x600.jpg"
"NK376W","Laptop Asus Vivobook X1404ZA i5 1235U/16GB/512GB/Win11 (NK376W)","ASUS","Văn phòng","Windows 11","14690000","4.9","i5 1235U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/322270/asus-vivobook-x1404za-i5-nk376w-170225-104858-294-600x600.jpg"
"BQ2225WS","Laptop Asus Vivobook 15 X1504VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (BQ2225WS)","ASUS","Văn phòng","Windows 11","15490000","5.0","i5 1334U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/336036/asus-vivobook-15-x1504va-i5-bq2225ws-thumb-638787552859411571-600x600.jpg"
"MB1875WS","Laptop Asus Vivobook 16 X1605VA i7 13620H/16GB/512GB/OfficeHS24+365/Win11 (MB1875WS)","ASUS","Văn phòng","Windows 11","18190000","5.0","i7 13620H 2.4GHz","Intel Iris Xe","60","16","512GB","SSD","WUXGA","16.0","1.9","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334795/asus-vivobook-16-x1605va-i7-mb1875ws-638780631218422113-600x600.jpg"
"NK050W","Laptop Asus Vivobook 14 X1404VA i5 1335U/16GB/512GB/Win11 (NK050W)","ASUS","Văn phòng","Windows 11","14690000","4.9","i5 1335U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/317704/asus-vivobook-14-x1404va-i5-nk050w-170225-104151-335-600x600.jpg"
"NK771WS","Laptop Asus Vivobook 14 X1404VA i5 1334U/16GB/512GB/OfficeHS24+365/Win11 (NK771WS)","ASUS","Văn phòng","Windows 11","15290000","5.0","i5 1334U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335170/asus-x1404va-i5-nk771ws-thumb-new-638769442850201025-600x600.jpg"
"NK246W","Laptop Asus Vivobook X1404ZA i3 1215U/8GB/512GB/Win11 (NK246W)","ASUS","Văn phòng","Windows 11","10690000","4.9","i3 1215U 1.2GHz","Intel UHD","60","8","512GB","SSD","Full HD","14.0","1.4","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/317712/asus-vivobook-x1404za-i3-nk246w-170225-104314-786-600x600.jpg"
"NJ102W","Laptop Asus Vivobook 15 X1504ZA i3 1215U/8GB/512GB/Win11 (NJ102W)","ASUS","Văn phòng","Windows 11","10690000","4.9","i3 1215U 1.2GHz","Intel UHD","60","8","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/312414/asus-vivobook-15-x1504za-i3-nj102w-170225-103541-756-600x600.jpg"
"MB1876WS","Laptop Asus Vivobook 16 X1605VA i5 13420H/16GB/512GB/OfficeHS24+365/Win11 (MB1876WS)","ASUS","Văn phòng","Windows 11","15990000","5.0","i5 13420H 2.1GHz","Intel Iris Xe","60","16","512GB","SSD","WUXGA","16.0","1.9","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334794/asus-vivobook-16-x1605va-i5-mb1876ws-638780631472600638-600x600.jpg"
"NJ1608W","Laptop Asus Vivobook 15 X1504ZA i5 1235U/16GB/512GB/Win11 (NJ1608W)","ASUS","Văn phòng","Windows 11","14690000","4.9","i5 1235U 1.3GHz","Intel Iris Xe","60","16","512GB","SSD","Full HD","15.6","1.7","3.0","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329858/asus-x1504za-i5-nj1608w-170225-113200-098-600x600.jpg"
